Features,Accuracy
"['vwap_pc', 'fama']",30.975809758097583
"['vwap_pc', 'sar']",32.28782287822878
"['vwap_pc', 'volatility']",33.76383763837638
"['fracocp', 'frachp']",24.620746207462073
"['fracocp', 'fraclp']",25.543255432554325
"['fracocp', 'sma_1']",44.9569495694957
"['fracocp', 'sma_2']",42.55842558425584
"['fracocp', 'sma_3']",41.348913489134894
"['fracocp', 'sma_4']",37.371873718737184
"['fracocp', 'ema_1']",48.33948339483395
"['fracocp', 'ema_2']",44.751947519475195
"['fracocp', 'ema_3']",43.58343583435834
"['fracocp', 'ema_4']",40.30340303403034
"['fracocp', 'atr']",25.276752767527675
"['fracocp', 'natr']",41.53341533415334
"['fracocp', 'tr']",27.511275112751125
"['fracocp', 'rsi']",42.51742517425174
"['fracocp', 'slow_k']",33.10783107831078
"['fracocp', 'slow_d']",33.845838458384584
"['fracocp', 'three_black_crows']",28.782287822878228
"['fracocp', 'three_inside']",42.94792947929479
"['fracocp', 'three_lines']",42.76342763427634
"['fracocp', 'three_outside']",42.435424354243544
"['fracocp', 'three_stars']",0.0
"['fracocp', 'three_whitesoldiers']",28.51578515785158
"['fracocp', 'abandoned_baby']",42.68142681426814
"['fracocp', 'advance_block']",42.599425994259946
"['fracocp', 'belthold']",41.779417794177945
"['fracocp', 'breakaway']",43.132431324313245
"['fracocp', 'closing_marubozu']",42.025420254202544
"['fracocp', 'conceal_baby']",0.0
"['fracocp', 'counterattack']",28.823288232882327
"['fracocp', 'dark_cloud_cover']",42.64042640426404
"['fracocp', 'doji']",35.608856088560884
"['fracocp', 'doji_star']",42.61992619926199
"['fracocp', 'dragonfly_doji']",29.68429684296843
"['fracocp', 'engulfing']",22.283722837228375
"['fracocp', 'evening_doji_star']",42.701927019270194
"['fracocp', 'evening_star']",28.700287002870027
"['fracocp', 'gap_side_by_side']",42.61992619926199
"['fracocp', 'gravestone_doji']",28.925789257892582
"['fracocp', 'hammer']",40.11890118901189
"['fracocp', 'hanging_man']",28.782287822878228
"['fracocp', 'harami']",41.86141861418614
"['fracocp', 'harami_cross']",21.299712997129973
"['fracocp', 'high_wave']",41.348913489134894
"['fracocp', 'hikkake']",31.365313653136536
"['fracocp', 'homing_pigeon']",28.61828618286183
"['fracocp', 'identical_three_crows']",28.761787617876177
"['fracocp', 'in_neck']",42.68142681426814
"['fracocp', 'inverted_hammer']",42.31242312423124
"['fracocp', 'kicking']",42.68142681426814
"['fracocp', 'kicking_by_length']",28.49528495284953
"['fracocp', 'ladder_bottom']",27.83927839278393
"['fracocp', 'long_leader']",28.33128331283313
"['fracocp', 'long_line']",41.348913489134894
"['fracocp', 'marubozu']",28.761787617876177
"['fracocp', 'matching_low']",28.94628946289463
"['fracocp', 'mat_hold']",28.51578515785158
"['fracocp', 'morning_doji_star']",28.49528495284953
"['fracocp', 'morning_star']",43.7269372693727
"['fracocp', 'on_neck']",42.68142681426814
"['fracocp', 'piercing']",42.66092660926609
"['fracocp', 'rickshaw_man']",31.980319803198032
"['fracocp', 'rise_fall_three_methods']",28.761787617876177
"['fracocp', 'separating_lines']",42.72242722427224
"['fracocp', 'shooting_star']",28.53628536285363
"['fracocp', 'short_line']",31.098810988109882
"['fracocp', 'spinning_top']",39.66789667896679
"['fracocp', 'stalled_pattern']",42.701927019270194
"['fracocp', 'stick_sandwich']",42.61992619926199
"['fracocp', 'takuri']",30.44280442804428
"['fracocp', 'tasuki_gap']",42.66092660926609
"['fracocp', 'thrusting']",28.474784747847476
"['fracocp', 'tristar']",42.476424764247646
"['fracocp', 'unique_3_river']",28.51578515785158
"['fracocp', 'upside_gap_2_crows']",0.0
"['fracocp', 'side_gap_3_methods']",42.66092660926609
"['fracocp', 'ad']",29.233292332923327
"['fracocp', 'adosc']",42.4969249692497
"['fracocp', 'obv']",29.90979909799098
"['fracocp', 'adx']",38.45838458384584
"['fracocp', 'ht_trendline']",38.80688806888069
"['fracocp', 'kama']",44.11644116441165
"['fracocp', 'mama']",27.429274292742928
"['fracocp', 'fama']",30.565805658056583
"['fracocp', 'sar']",31.59081590815908
"['fracocp', 'volatility']",38.724887248872484
"['frachp', 'fraclp']",47.70397703977039
"['frachp', 'sma_1']",44.751947519475195
"['frachp', 'sma_2']",39.31939319393194
"['frachp', 'sma_3']",37.76137761377613
"['frachp', 'sma_4']",38.45838458384584
"['frachp', 'ema_1']",48.954489544895445
"['frachp', 'ema_2']",41.45141451414514
"['frachp', 'ema_3']",40.46740467404674
"['frachp', 'ema_4']",27.470274702747027
"['frachp', 'atr']",33.68183681836818
"['frachp', 'natr']",33.74333743337433
"['frachp', 'tr']",29.00779007790078
"['frachp', 'rsi']",42.886428864288646
"['frachp', 'slow_k']",41.79991799917999
"['frachp', 'slow_d']",40.426404264042645
"['frachp', 'three_black_crows']",28.761787617876177
"['frachp', 'three_inside']",28.761787617876177
"['frachp', 'three_lines']",42.76342763427634
"['frachp', 'three_outside']",28.761787617876177
"['frachp', 'three_stars']",27.203772037720377
"['frachp', 'three_whitesoldiers']",28.72078720787208
"['frachp', 'abandoned_baby']",28.761787617876177
"['frachp', 'advance_block']",28.884788847888476
"['frachp', 'belthold']",41.779417794177945
"['frachp', 'breakaway']",27.183271832718326
"['frachp', 'closing_marubozu']",28.761787617876177
"['frachp', 'conceal_baby']",27.162771627716275
"['frachp', 'counterattack']",28.782287822878228
"['frachp', 'dark_cloud_cover']",28.823288232882327
"['frachp', 'doji']",35.239852398523986
"['frachp', 'doji_star']",42.61992619926199
"['frachp', 'dragonfly_doji']",29.807298072980732
"['frachp', 'engulfing']",28.823288232882327
"['frachp', 'evening_doji_star']",28.67978679786798
"['frachp', 'evening_star']",28.700287002870027
"['frachp', 'gap_side_by_side']",42.61992619926199
"['frachp', 'gravestone_doji']",30.09430094300943
"['frachp', 'hammer']",31.07831078310783
"['frachp', 'hanging_man']",30.31980319803198
"['frachp', 'harami']",41.86141861418614
"['frachp', 'harami_cross']",28.49528495284953
"['frachp', 'high_wave']",41.348913489134894
"['frachp', 'hikkake']",40.05740057400574
"['frachp', 'homing_pigeon']",28.782287822878228
"['frachp', 'identical_three_crows']",28.761787617876177
"['frachp', 'in_neck']",28.782287822878228
"['frachp', 'inverted_hammer']",28.90528905289053
"['frachp', 'kicking']",42.701927019270194
"['frachp', 'kicking_by_length']",42.701927019270194
"['frachp', 'ladder_bottom']",27.039770397703975
"['frachp', 'long_leader']",34.132841328413285
"['frachp', 'long_line']",41.348913489134894
"['frachp', 'marubozu']",42.10742107421074
"['frachp', 'matching_low']",29.62279622796228
"['frachp', 'mat_hold']",42.701927019270194
"['frachp', 'morning_doji_star']",28.72078720787208
"['frachp', 'morning_star']",29.43829438294383
"['frachp', 'on_neck']",28.761787617876177
"['frachp', 'piercing']",28.782287822878228
"['frachp', 'rickshaw_man']",32.10332103321033
"['frachp', 'rise_fall_three_methods']",28.761787617876177
"['frachp', 'separating_lines']",42.72242722427224
"['frachp', 'shooting_star']",29.335793357933582
"['frachp', 'short_line']",31.098810988109882
"['frachp', 'spinning_top']",42.80442804428044
"['frachp', 'stalled_pattern']",28.761787617876177
"['frachp', 'stick_sandwich']",28.761787617876177
"['frachp', 'takuri']",30.463304633046327
"['frachp', 'tasuki_gap']",42.66092660926609
"['frachp', 'thrusting']",28.802788027880275
"['frachp', 'tristar']",42.476424764247646
"['frachp', 'unique_3_river']",28.74128741287413
"['frachp', 'upside_gap_2_crows']",27.162771627716275
"['frachp', 'side_gap_3_methods']",28.761787617876177
"['frachp', 'ad']",29.356293562935633
"['frachp', 'adosc']",28.372283722837228
"['frachp', 'obv']",41.10291102911029
"['frachp', 'adx']",33.866338663386635
"['frachp', 'ht_trendline']",38.92988929889299
"['frachp', 'kama']",35.219352193521935
"['frachp', 'mama']",43.19393193931939
"['frachp', 'fama']",30.09430094300943
"['frachp', 'sar']",31.939319393193934
"['frachp', 'volatility']",39.07339073390734
"['fraclp', 'sma_1']",32.69782697826978
"['fraclp', 'sma_2']",39.442394423944236
"['fraclp', 'sma_3']",40.07790077900779
"['fraclp', 'sma_4']",30.77080770807708
"['fraclp', 'ema_1']",32.98482984829848
"['fraclp', 'ema_2']",40.426404264042645
"['fraclp', 'ema_3']",38.23288232882329
"['fraclp', 'ema_4']",36.40836408364084
"['fraclp', 'atr']",41.32841328413284
"['fraclp', 'natr']",42.0869208692087
"['fraclp', 'tr']",29.43829438294383
"['fraclp', 'rsi']",31.385813858138583
"['fraclp', 'slow_k']",33.476834768347686
"['fraclp', 'slow_d']",32.86182861828618
"['fraclp', 'three_black_crows']",42.68142681426814
"['fraclp', 'three_inside']",28.51578515785158
"['fraclp', 'three_lines']",28.51578515785158
"['fraclp', 'three_outside']",42.435424354243544
"['fraclp', 'three_stars']",26.957769577695778
"['fraclp', 'three_whitesoldiers']",28.51578515785158
"['fraclp', 'abandoned_baby']",28.49528495284953
"['fraclp', 'advance_block']",28.49528495284953
"['fraclp', 'belthold']",41.779417794177945
"['fraclp', 'breakaway']",26.97826978269783
"['fraclp', 'closing_marubozu']",28.49528495284953
"['fraclp', 'conceal_baby']",26.937269372693727
"['fraclp', 'counterattack']",28.49528495284953
"['fraclp', 'dark_cloud_cover']",28.474784747847476
"['fraclp', 'doji']",35.608856088560884
"['fraclp', 'doji_star']",42.61992619926199
"['fraclp', 'dragonfly_doji']",30.03280032800328
"['fraclp', 'engulfing']",28.474784747847476
"['fraclp', 'evening_doji_star']",42.68142681426814
"['fraclp', 'evening_star']",42.66092660926609
"['fraclp', 'gap_side_by_side']",42.61992619926199
"['fraclp', 'gravestone_doji']",29.68429684296843
"['fraclp', 'hammer']",31.07831078310783
"['fraclp', 'hanging_man']",30.19680196801968
"['fraclp', 'harami']",41.86141861418614
"['fraclp', 'harami_cross']",28.49528495284953
"['fraclp', 'high_wave']",41.348913489134894
"['fraclp', 'hikkake']",40.05740057400574
"['fraclp', 'homing_pigeon']",28.413284132841326
"['fraclp', 'identical_three_crows']",28.65928659286593
"['fraclp', 'in_neck']",28.49528495284953
"['fraclp', 'inverted_hammer']",28.864288642886425
"['fraclp', 'kicking']",28.49528495284953
"['fraclp', 'kicking_by_length']",28.49528495284953
"['fraclp', 'ladder_bottom']",44.669946699467
"['fraclp', 'long_leader']",34.31734317343174
"['fraclp', 'long_line']",28.49528495284953
"['fraclp', 'marubozu']",28.49528495284953
"['fraclp', 'matching_low']",29.15129151291513
"['fraclp', 'mat_hold']",28.51578515785158
"['fraclp', 'morning_doji_star']",28.49528495284953
"['fraclp', 'morning_star']",45.75645756457565
"['fraclp', 'on_neck']",28.51578515785158
"['fraclp', 'piercing']",28.51578515785158
"['fraclp', 'rickshaw_man']",31.980319803198032
"['fraclp', 'rise_fall_three_methods']",42.68142681426814
"['fraclp', 'separating_lines']",28.51578515785158
"['fraclp', 'shooting_star']",28.53628536285363
"['fraclp', 'short_line']",31.098810988109882
"['fraclp', 'spinning_top']",42.78392783927839
"['fraclp', 'stalled_pattern']",28.700287002870027
"['fraclp', 'stick_sandwich']",28.49528495284953
"['fraclp', 'takuri']",30.44280442804428
"['fraclp', 'tasuki_gap']",42.66092660926609
"['fraclp', 'thrusting']",28.49528495284953
"['fraclp', 'tristar']",42.476424764247646
"['fraclp', 'unique_3_river']",28.51578515785158
"['fraclp', 'upside_gap_2_crows']",26.89626896268963
"['fraclp', 'side_gap_3_methods']",42.66092660926609
"['fraclp', 'ad']",42.12792127921279
"['fraclp', 'adosc']",28.413284132841326
"['fraclp', 'obv']",30.073800738007378
"['fraclp', 'adx']",38.191881918819185
"['fraclp', 'ht_trendline']",38.86838868388684
"['fraclp', 'kama']",39.62689626896269
"['fraclp', 'mama']",44.095940959409596
"['fraclp', 'fama']",43.439934399344
"['fraclp', 'sar']",31.057810578105784
"['fraclp', 'volatility']",34.809348093480935
"['sma_1', 'sma_2']",41.246412464124646
"['sma_1', 'sma_3']",41.10291102911029
"['sma_1', 'sma_4']",37.248872488724885
"['sma_1', 'ema_1']",43.76793767937679
"['sma_1', 'ema_2']",42.31242312423124
"['sma_1', 'ema_3']",42.435424354243544
"['sma_1', 'ema_4']",40.016400164001645
"['sma_1', 'atr']",48.2779827798278
"['sma_1', 'natr']",43.788437884378844
"['sma_1', 'tr']",41.73841738417384
"['sma_1', 'rsi']",40.426404264042645
"['sma_1', 'slow_k']",40.938909389093894
"['sma_1', 'slow_d']",39.29889298892989
"['sma_1', 'three_black_crows']",42.845428454284544
"['sma_1', 'three_inside']",42.94792947929479
"['sma_1', 'three_lines']",42.76342763427634
"['sma_1', 'three_outside']",42.435424354243544
"['sma_1', 'three_stars']",44.628946289462895
"['sma_1', 'three_whitesoldiers']",42.64042640426404
"['sma_1', 'abandoned_baby']",28.49528495284953
"['sma_1', 'advance_block']",28.49528495284953
"['sma_1', 'belthold']",28.98728987289873
"['sma_1', 'breakaway']",44.64944649446495
"['sma_1', 'closing_marubozu']",42.025420254202544
"['sma_1', 'conceal_baby']",44.628946289462895
"['sma_1', 'counterattack']",28.823288232882327
"['sma_1', 'dark_cloud_cover']",28.823288232882327
"['sma_1', 'doji']",35.608856088560884
"['sma_1', 'doji_star']",42.61992619926199
"['sma_1', 'dragonfly_doji']",30.114801148011477
"['sma_1', 'engulfing']",24.251742517425175
"['sma_1', 'evening_doji_star']",28.67978679786798
"['sma_1', 'evening_star']",28.700287002870027
"['sma_1', 'gap_side_by_side']",28.57728577285773
"['sma_1', 'gravestone_doji']",28.925789257892582
"['sma_1', 'hammer']",28.51578515785158
"['sma_1', 'hanging_man']",30.50430504305043
"['sma_1', 'harami']",41.86141861418614
"['sma_1', 'harami_cross']",28.49528495284953
"['sma_1', 'high_wave']",41.348913489134894
"['sma_1', 'hikkake']",39.64739647396474
"['sma_1', 'homing_pigeon']",29.294792947929476
"['sma_1', 'identical_three_crows']",28.761787617876177
"['sma_1', 'in_neck']",28.49528495284953
"['sma_1', 'inverted_hammer']",29.274292742927425
"['sma_1', 'kicking']",28.49528495284953
"['sma_1', 'kicking_by_length']",42.701927019270194
"['sma_1', 'ladder_bottom']",28.24928249282493
"['sma_1', 'long_leader']",28.33128331283313
"['sma_1', 'long_line']",41.348913489134894
"['sma_1', 'marubozu']",42.10742107421074
"['sma_1', 'matching_low']",28.94628946289463
"['sma_1', 'mat_hold']",42.701927019270194
"['sma_1', 'morning_doji_star']",28.51578515785158
"['sma_1', 'morning_star']",27.83927839278393
"['sma_1', 'on_neck']",28.49528495284953
"['sma_1', 'piercing']",42.66092660926609
"['sma_1', 'rickshaw_man']",28.63878638786388
"['sma_1', 'rise_fall_three_methods']",28.802788027880275
"['sma_1', 'separating_lines']",42.72242722427224
"['sma_1', 'shooting_star']",42.14842148421484
"['sma_1', 'short_line']",35.40385403854038
"['sma_1', 'spinning_top']",39.66789667896679
"['sma_1', 'stalled_pattern']",42.701927019270194
"['sma_1', 'stick_sandwich']",28.74128741287413
"['sma_1', 'takuri']",30.44280442804428
"['sma_1', 'tasuki_gap']",28.49528495284953
"['sma_1', 'thrusting']",35.916359163591636
"['sma_1', 'tristar']",42.476424764247646
"['sma_1', 'unique_3_river']",42.701927019270194
"['sma_1', 'upside_gap_2_crows']",44.64944649446495
"['sma_1', 'side_gap_3_methods']",42.66092660926609
"['sma_1', 'ad']",29.04879048790488
"['sma_1', 'adosc']",41.69741697416974
"['sma_1', 'obv']",41.84091840918409
"['sma_1', 'adx']",34.29684296842969
"['sma_1', 'ht_trendline']",41.06191061910619
"['sma_1', 'kama']",41.14391143911439
"['sma_1', 'mama']",43.35793357933579
"['sma_1', 'fama']",42.968429684296844
"['sma_1', 'sar']",27.880278802788027
"['sma_1', 'volatility']",38.92988929889299
"['sma_2', 'sma_3']",39.91389913899139
"['sma_2', 'sma_4']",37.61787617876179
"['sma_2', 'ema_1']",42.51742517425174
"['sma_2', 'ema_2']",41.594915949159486
"['sma_2', 'ema_3']",41.02091020910209
"['sma_2', 'ema_4']",39.831898318983185
"['sma_2', 'atr']",39.07339073390734
"['sma_2', 'natr']",28.55678556785568
"['sma_2', 'tr']",29.253792537925378
"['sma_2', 'rsi']",40.59040590405904
"['sma_2', 'slow_k']",40.67240672406724
"['sma_2', 'slow_d']",38.64288642886429
"['sma_2', 'three_black_crows']",40.528905289052894
"['sma_2', 'three_inside']",42.94792947929479
"['sma_2', 'three_lines']",42.76342763427634
"['sma_2', 'three_outside']",42.435424354243544
"['sma_2', 'three_stars']",0.0
"['sma_2', 'three_whitesoldiers']",42.66092660926609
"['sma_2', 'abandoned_baby']",28.761787617876177
"['sma_2', 'advance_block']",28.61828618286183
"['sma_2', 'belthold']",41.779417794177945
"['sma_2', 'breakaway']",29.13079130791308
"['sma_2', 'closing_marubozu']",42.025420254202544
"['sma_2', 'conceal_baby']",44.095940959409596
"['sma_2', 'counterattack']",0.0
"['sma_2', 'dark_cloud_cover']",36.20336203362034
"['sma_2', 'doji']",28.761787617876177
"['sma_2', 'doji_star']",42.61992619926199
"['sma_2', 'dragonfly_doji']",29.97129971299713
"['sma_2', 'engulfing']",29.253792537925378
"['sma_2', 'evening_doji_star']",28.67978679786798
"['sma_2', 'evening_star']",42.66092660926609
"['sma_2', 'gap_side_by_side']",28.57728577285773
"['sma_2', 'gravestone_doji']",29.68429684296843
"['sma_2', 'hammer']",28.51578515785158
"['sma_2', 'hanging_man']",41.14391143911439
"['sma_2', 'harami']",42.68142681426814
"['sma_2', 'harami_cross']",28.49528495284953
"['sma_2', 'high_wave']",41.348913489134894
"['sma_2', 'hikkake']",39.585895858958594
"['sma_2', 'homing_pigeon']",28.90528905289053
"['sma_2', 'identical_three_crows']",28.761787617876177
"['sma_2', 'in_neck']",28.761787617876177
"['sma_2', 'inverted_hammer']",28.90528905289053
"['sma_2', 'kicking']",42.701927019270194
"['sma_2', 'kicking_by_length']",42.701927019270194
"['sma_2', 'ladder_bottom']",42.76342763427634
"['sma_2', 'long_leader']",28.33128331283313
"['sma_2', 'long_line']",28.98728987289873
"['sma_2', 'marubozu']",42.10742107421074
"['sma_2', 'matching_low']",0.0
"['sma_2', 'mat_hold']",28.51578515785158
"['sma_2', 'morning_doji_star']",42.61992619926199
"['sma_2', 'morning_star']",27.36777367773678
"['sma_2', 'on_neck']",28.761787617876177
"['sma_2', 'piercing']",42.64042640426404
"['sma_2', 'rickshaw_man']",0.0
"['sma_2', 'rise_fall_three_methods']",28.761787617876177
"['sma_2', 'separating_lines']",42.72242722427224
"['sma_2', 'shooting_star']",29.47929479294793
"['sma_2', 'short_line']",30.176301763017634
"['sma_2', 'spinning_top']",39.66789667896679
"['sma_2', 'stalled_pattern']",28.55678556785568
"['sma_2', 'stick_sandwich']",0.0
"['sma_2', 'takuri']",34.76834768347683
"['sma_2', 'tasuki_gap']",42.66092660926609
